TIMESTAMP,BattV_Avg,BP_hPa_Avg,AirTC_Avg,AirTC_Std,RH,T109_C_1_Avg,T109_C_2_Avg,T109_C_3_Avg,WS_ms_Avg,WS_ms_Std,WindDir,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,DT_W_Avg,TCDT_W_Avg,DBTCDT_W,,,,,,,,
UTC,Volts,hPa,Deg C,Deg C,%,Deg C,Deg C,Deg C,meters/second,meters/second,degrees,meters/second,Deg,Deg,cm,cm,cm,,,,,,,,
,Avg,Avg,Avg,Std,Smp,Avg,Avg,Avg,Avg,Std,Smp,WVc,WVc,WVc,Avg,Avg,Smp,,,,,,,,
2019-06-14 13:05,13.22,888.8141,9.72,0.037,98.9,15.1,9.21,9.2,0.039,0.078,324.1,0.039,328.5,0,202.3,205.9,5.375,,,,,,,,
2019-06-14 13:10,13.29,888.8141,9.81,0.034,98.9,15.08,9.41,9.37,0,0,278,0,0,0,205.9,209.6,0.019,,,,,,,,
2019-06-14 13:15,13.34,888.8141,9.94,0.058,98.8,15.06,9.93,9.85,0.252,0.149,297,0.252,288.7,15.03,207.9,211.6,0.382,,,,,,,,
2019-06-14 13:20,13.39,888.8141,10.13,0.042,98.4,15.03,9.91,9.84,0.2,0.158,4.462,0.2,332.3,45.1,206.5,210.3,2.095,,,,,,,,
2019-06-14 13:25,13.44,888.8141,10.27,0.048,97.6,15.01,9.81,9.78,0.096,0.083,312.7,0.096,349,46.26,206.3,210.2,0.64,,,,,,,,
2019-06-14 13:30,13.48,888.8141,10.68,0.135,96.4,14.99,9.77,9.78,0.052,0.105,69.23,0.052,62.07,0.009,202.3,206.2,6.569,,,,,,,,
2019-06-14 13:35,13.52,888.8141,10.86,0.029,94.9,14.97,9.92,9.91,0.072,0.095,41.45,0.072,44.73,24.04,206.4,210.4,0.73,,,,,,,,
2019-06-14 13:40,13.55,888.8141,10.78,0.025,95,14.95,10.18,10.07,0.127,0.137,354.5,0.127,35.97,48.31,202.3,206.3,4.12,,,,,,,,
2019-06-14 13:45,13.58,888.8141,10.91,0.079,95.1,14.93,10.86,10.72,0.738,0.28,310.8,0.738,298.7,36.25,200.9,204.8,6.738,,,,,,,,
2019-06-14 13:50,13.61,888.8141,11.24,0.113,92.2,14.91,10.71,10.54,0.488,0.409,322,0.488,307.9,51.17,203,207.1,5.486,,,,,,,,
2019-06-14 13:55,13.64,888.8141,11.52,0.091,92.3,14.89,10.52,10.43,0.463,0.288,269.7,0.463,315,25.64,201.9,206.2,5.453,,,,,,,,
2019-06-14 14:00,13.67,888.8698,11.64,0.008,91.3,14.87,11.49,11.27,0.478,0.166,338.7,0.478,27.49,50.49,201.8,206.1,5.922,,,,,,,,
2019-06-14 14:05,13.71,889.0924,11.86,0.084,88.9,14.85,12.16,11.46,0.427,0.44,312.7,0.427,297,76.63,202.2,206.5,3.934,,,,,,,,
2019-06-14 14:10,13.77,889.0924,11.98,0.056,87.3,14.83,11.49,11.17,0.899,0.488,84.8,0.899,12.42,60.73,202.6,207,5.194,,,,,,,,
2019-06-14 14:15,14.01,889.0924,12.2,0.036,89.4,14.81,12.09,11.59,0.656,0.224,257.8,0.656,324.3,70.47,202.1,206.5,6.007,,,,,,,,
2019-06-14 14:20,14.67,889.0924,12.53,0.142,87.9,14.79,12.18,11.85,0.527,0.338,296.4,0.527,261.8,35.2,201.8,206.3,4.94,,,,,,,,
2019-06-14 14:25,14.68,889.0924,12.93,0.108,84.5,14.78,11.58,11.33,0.057,0.074,135.8,0.057,42.3,76.41,202.7,207.5,4.863,,,,,,,,
2019-06-14 14:30,14.66,889.0924,12.83,0.096,84.5,14.76,12.12,12.03,0.59,0.407,340.3,0.59,25.7,23.29,205,209.8,1.414,,,,,,,,
2019-06-14 14:35,14.63,889.0924,13.02,0.053,84.7,14.74,14.7,13.55,0.147,0.104,70.32,0.147,85.9,22.1,204.6,209.5,2.454,,,,,,,,
2019-06-14 14:40,14.63,889.0924,13.16,0.088,83.6,14.73,16,14.15,0.236,0.137,98.4,0.236,67.56,42.31,203.5,208.4,3.96,,,,,,,,
2019-06-14 14:45,14.62,889.0924,13.58,0.154,81.7,14.71,16.56,14.63,0.103,0.089,41.31,0.103,45.69,24.74,203.4,208.4,3.31,,,,,,,,
2019-06-14 14:50,14.61,889.0924,13.75,0.041,80.3,14.69,16.96,14.91,0.32,0.295,87.8,0.32,82.9,34.07,202.9,208,4.541,,,,,,,,
2019-06-14 14:55,14.61,889.0924,13.63,0.036,77.8,14.68,16.85,14.87,0.382,0.237,113.2,0.382,82.2,37.08,202.8,207.8,4.839,,,,,,,,
2019-06-14 15:00,14.59,889.087,13.63,0.132,80,14.66,16.86,15.05,1.05,0.307,80.6,1.05,356.2,76.61,201.6,206.6,5.319,,,,,,,,
2019-06-14 15:05,14.57,889.0654,13.85,0.055,76.02,14.64,17.42,15.57,0.911,0.452,151.7,0.911,297.1,74.58,203.2,208.3,3.462,,,,,,,,
2019-06-14 15:10,14.57,889.0654,13.94,0.128,73.22,14.63,17.86,15.97,0.789,0.219,284,0.789,314.7,60.24,206.9,212.1,0.12,,,,,,,,
2019-06-14 15:15,14.57,889.0654,14.25,0.158,74.72,14.62,18.22,16.38,0.65,0.388,314.4,0.65,305.9,38.09,203.4,208.7,3.501,,,,,,,,
2019-06-14 15:20,14.56,889.0654,14.58,0.129,74.78,14.6,18.32,16.39,0.715,0.588,284.7,0.715,312.1,17.55,203.6,209,0.491,,,,,,,,
2019-06-14 15:25,14.51,889.0654,14.95,0.073,74.04,14.59,18.76,16.89,0.75,0.369,354.5,0.75,23.19,57.26,205.6,211.1,-1.518,,,,,,,,
2019-06-14 15:30,14.5,889.0654,14.54,0.075,76.03,14.58,18.54,16.81,0.901,0.295,30.35,0.901,28.42,55.56,205.6,211,-1.167,,,,,,,,
2019-06-14 15:35,14.51,889.0654,14.62,0.059,73.42,14.56,18.67,17.01,0.888,0.231,46.08,0.888,38.44,10.72,206.2,211.6,-0.383,,,,,,,,
2019-06-14 15:40,14.5,889.0654,14.72,0.082,75.12,14.55,19.09,17.72,0.9,0.322,75.05,0.9,42.44,69,202.6,208,4.525,,,,,,,,
2019-06-14 15:45,14.51,889.0654,14.77,0.037,69.99,14.54,19.1,17.79,1.168,0.249,36.91,1.168,50.23,62.74,200.4,205.7,6.233,,,,,,,,
2019-06-14 15:50,14.5,889.0654,15.27,0.205,71.39,14.53,19.88,18.85,0.51,0.167,93.4,0.51,331.7,68.53,200.8,206.4,5.706,,,,,,,,
2019-06-14 15:55,14.45,889.0654,15.81,0.059,71.08,14.53,20.1,19.29,0.588,0.282,95.3,0.588,53.97,69.38,200.5,206.2,4.903,,,,,,,,
2019-06-14 16:00,14.44,889.0543,15.9,0.064,67.99,14.52,20.63,19.92,0.699,0.177,152.1,0.699,75.51,50.14,201.2,207,4.156,,,,,,,,
2019-06-14 16:05,14.44,889.0101,16.04,0.055,65.34,14.52,20.99,20.28,0.606,0.157,23.17,0.606,39.52,57.46,200.5,206.3,6.434,,,,,,,,
2019-06-14 16:10,14.43,889.0101,16.42,0.157,56.78,14.51,21.52,20.63,0.717,0.325,100.3,0.717,59.97,42.61,199.2,205.1,5.696,,,,,,,,
2019-06-14 16:15,14.38,889.0101,16.48,0.083,64.42,14.51,21.49,20.62,0.792,0.222,30.05,0.792,31.21,51.79,159.5,164.2,6.947,,,,,,,,
2019-06-14 16:20,13.91,889.0101,16.55,0.086,58.68,14.51,22.08,20.84,1.126,0.206,0.027,1.126,36.59,20.02,200.7,206.7,-0.303,,,,,,,,
2019-06-14 16:25,13.81,889.0101,16.64,0.045,57.94,14.51,21.98,20.73,1.159,0.542,7.922,1.159,344.5,77.36,199.2,205.2,7.139,,,,,,,,
2019-06-14 16:30,13.81,889.0101,16.85,0.174,58.39,14.51,22.22,21.08,1.155,0.327,303.5,1.155,52.06,48.98,199.3,205.3,5.98,,,,,,,,
2019-06-14 16:35,13.81,889.0101,17.26,0.105,56.26,14.52,22.97,21.9,1.111,0.248,60.59,1.111,20.87,52.86,199,205.2,6.696,,,,,,,,
2019-06-14 16:40,13.74,889.0101,17.63,0.123,55.14,14.53,23.2,22.07,1.138,0.505,286.5,1.138,326.9,87.3,200.8,207.2,1.153,,,,,,,,
2019-06-14 16:45,13.75,889.0101,17.71,0.178,57.86,14.54,23.34,22.25,0.892,0.401,1.613,0.892,11.26,69.75,200.6,207,6.073,,,,,,,,
2019-06-14 16:50,13.74,889.0101,18.27,0.059,52.95,14.55,24.6,23.46,0.927,0.361,314,0.927,296.5,38.09,204.3,211,-0.906,,,,,,,,
2019-06-14 16:55,13.7,889.0101,18.31,0.052,49.25,14.56,24.28,23.2,1.376,0.207,20.31,1.376,16.43,54.18,202.3,209,5.625,,,,,,,,
2019-06-14 17:00,13.68,888.9431,18.65,0.168,50.63,14.57,24.5,23.57,1.591,0.409,38.29,1.591,353.4,79.41,201,207.7,6.631,,,,,,,,
2019-06-14 17:05,13.74,888.6754,18.19,0.186,52.55,14.59,21.08,20.47,1.182,0.383,32.16,1.182,4.353,75.37,199.5,206,1.495,,,,,,,,
2019-06-14 17:10,13.78,888.6754,17.63,0.133,53.69,14.6,20.02,19.66,1.282,0.616,202.8,1.282,307.3,79.75,202.3,208.8,2.689,,,,,,,,
2019-06-14 17:15,13.79,888.6754,18.36,0.477,52.58,14.62,22.66,21.94,0.847,0.382,272.7,0.847,204,95.5,200.3,206.9,2.538,,,,,,,,
2019-06-14 17:20,13.73,888.6754,19.66,0.153,43.17,14.64,25.94,25.01,1.432,0.517,70.44,1.432,353.2,68.7,159.7,165.3,6.116,,,,,,,,
2019-06-14 17:25,13.68,888.6754,19.88,0.146,44.12,14.67,25.84,24.97,1.05,0.375,346.7,1.05,358.3,49.57,199.1,206.3,6.206,,,,,,,,
2019-06-14 17:30,13.68,888.6754,20.34,0.118,40.12,14.69,26.51,25.73,1.74,0.23,212.9,1.74,250.3,75.05,198.3,205.6,6.871,,,,,,,,
2019-06-14 17:35,13.62,888.6754,20.39,0.077,44.43,14.71,26.57,25.81,1.585,0.484,353.2,1.585,323.4,39.54,201.1,208.5,-2.386,,,,,,,,
2019-06-14 17:40,13.61,888.6754,20.74,0.298,46.04,14.74,27.42,26.53,0.592,0.386,310.2,0.592,294.2,51.19,197,204.3,7.76,,,,,,,,
2019-06-14 17:45,13.55,888.6754,21.14,0.343,47.3,14.77,27.57,26.55,0.987,0.406,23.47,0.987,26.63,56.33,198.2,205.7,6.972,,,,,,,,
2019-06-14 17:50,13.55,888.6754,20.59,0.278,40.15,14.8,26.71,25.66,1.976,0.535,47.44,1.976,343.9,53.25,198.5,205.9,2.965,,,,,,,,
2019-06-14 17:55,13.61,888.6754,20.44,0.102,40.96,14.83,25.64,24.81,1.618,0.627,290.6,1.618,294.4,37.83,119.8,124.2,211.8,,,,,,,,
2019-06-14 18:00,13.62,888.6306,20.46,0.142,40.4,14.86,26,25.28,1.506,0.269,21.11,1.506,317.7,48.72,159,164.9,211.8,,,,,,,,
2019-06-14 18:05,13.59,888.4509,21.59,0.452,36.52,14.89,28.53,27.64,0.738,0.307,309.8,0.738,345.2,31.53,197.9,205.6,6.836,,,,,,,,
2019-06-14 18:10,13.55,888.4509,21.78,0.197,41.68,14.92,28.74,27.66,0.905,0.459,72.44,0.905,307.7,68.81,198.4,206.1,7.437,,,,,,,,
2019-06-14 18:15,13.53,888.4509,21.75,0.386,36.97,14.95,26.26,25.21,0.984,0.257,56.49,0.984,53.86,66.76,196.7,204.4,7.157,,,,,,,,
2019-06-14 18:20,13.55,888.4509,21.03,0.356,38.06,14.99,25.14,24.53,1.275,0.313,353.5,1.275,310.9,83.1,157.7,163.7,6.193,,,,,,,,
2019-06-14 18:25,13.55,888.4509,22.03,0.212,36.87,15.02,28.68,27.66,1.003,0.544,305.8,1.003,20.47,64.34,197.5,205.3,3.577,,,,,,,,
2019-06-14 18:30,13.53,888.4509,22.39,0.139,38.44,15.06,29.1,28.03,0.968,0.417,277.5,0.968,323.5,53.41,198.4,206.4,6.15,,,,,,,,
2019-06-14 18:35,13.49,888.4509,22.64,0.243,33.96,15.1,30.56,29.32,0.781,0.461,297.5,0.781,298.7,46.38,196.8,204.7,6.605,,,,,,,,
2019-06-14 18:40,13.51,888.4509,21.63,0.46,38.29,15.14,27.23,26.23,1.54,0.674,0.173,1.54,297.4,84.8,196.9,204.5,7.958,,,,,,,,
2019-06-14 18:45,13.55,888.4509,21.77,0.309,31.71,15.18,26.89,26.11,0.799,0.125,318,0.799,321.9,40.54,196.4,204.1,7.416,,,,,,,,
2019-06-14 18:50,13.55,888.4509,21.25,0.133,34.65,15.23,24.68,24.08,0.813,0.307,267.6,0.813,332,77.81,196.5,204,8.23,,,,,,,,
2019-06-14 18:55,13.55,888.4509,22.24,0.353,31.54,15.27,28.77,27.77,0.567,0.344,304.7,0.567,321.3,72.37,196.3,204.1,6.211,,,,,,,,
2019-06-14 19:00,13.5,888.4591,22.48,0.119,34.89,15.31,29.8,28.49,1.164,0.468,314.3,1.164,303.4,65.6,196.4,204.3,6.844,,,,,,,,
2019-06-14 19:05,13.52,888.492,21.97,0.342,33.35,15.36,27.8,26.78,1.102,0.445,233.1,1.102,292.4,47.04,198.4,206.2,7.515,,,,,,,,
2019-06-14 19:10,13.49,888.492,22.09,0.338,29.43,15.4,28.03,27.01,1.033,0.362,163.9,1.033,348.2,83.5,197.9,205.7,7.207,,,,,,,,
2019-06-14 19:15,13.49,888.492,22.34,0.433,30.79,15.45,29.9,28.67,0.923,0.557,329.7,0.923,359.6,76.06,196.9,204.8,4.875,,,,,,,,
2019-06-14 19:20,13.49,888.492,22.55,0.257,32.04,15.5,29.19,28.06,0.955,0.18,248.5,0.956,288.3,68,196.3,204.2,7.524,,,,,,,,
2019-06-14 19:25,13.49,888.492,22.87,0.261,30.22,15.55,29.67,28.62,0.651,0.202,285.8,0.651,318.3,77,196.5,204.6,7.03,,,,,,,,
2019-06-14 19:30,13.45,888.492,22.77,0.399,32.31,15.6,27.92,27,0.728,0.346,266.8,0.728,334.5,55.34,197,205.1,7.276,,,,,,,,
2019-06-14 19:35,13.49,888.492,21.91,0.135,31.67,15.65,24.7,24.12,0.28,0.314,349.1,0.28,262.7,77.07,196.8,204.5,7.149,,,,,,,,
2019-06-14 19:40,13.47,888.492,22.73,0.43,30.05,15.7,29.93,28.95,0.504,0.372,275.4,0.504,252.3,88.9,196.2,204.2,7.646,,,,,,,,
2019-06-14 19:45,13.43,888.492,23.38,0.302,27.99,15.75,30.17,28.93,0.742,0.316,42.44,0.742,3.729,54.76,196.4,204.7,7.124,,,,,,,,
2019-06-14 19:50,13.46,888.492,22.41,0.197,32.55,15.8,28.94,27.92,0.934,0.469,300,0.934,309.2,23.61,196.1,204,7.835,,,,,,,,
2019-06-14 19:55,13.43,888.492,23.38,0.277,25.99,15.85,30.51,29.16,0.905,0.42,188.2,0.905,324,90.8,197.7,206,5.088,,,,,,,,
2019-06-14 20:00,13.43,888.4305,23.62,0.362,29.79,15.9,30.8,29.51,0.783,0.358,294.4,0.783,306.7,70.27,196.3,204.6,7.652,,,,,,,,
2019-06-14 20:05,13.43,888.1842,23.89,0.239,29.29,15.95,29.77,28.61,1.413,0.545,41.38,1.413,11.8,55.94,198.2,206.7,7.176,,,,,,,,
2019-06-14 20:10,13.47,888.1842,23.27,0.139,28.7,16.01,26.13,25.52,0.363,0.219,220.2,0.363,265,65.41,196.7,204.9,6.153,,,,,,,,
2019-06-14 20:15,13.49,888.1842,22.97,0.12,31.5,16.06,26.57,25.84,0.697,0.193,317.2,0.697,298.1,60.99,196.6,204.7,7.051,,,,,,,,
2019-06-14 20:20,13.54,888.1842,22.23,0.198,31.55,16.11,25.73,25.15,0.74,0.652,301.6,0.74,102.6,63.12,196.9,204.7,7.902,,,,,,,,
2019-06-14 20:25,13.49,888.1842,23.53,0.133,28.38,16.16,30.59,29.46,0.893,0.39,193.6,0.893,327.8,74.7,196,204.3,7.684,,,,,,,,
2019-06-14 20:30,13.49,888.1842,23.98,0.225,29,16.21,30.65,29.56,0.928,0.344,348.5,0.928,331.3,19.38,196.2,204.7,7.16,,,,,,,,
2019-06-14 20:35,13.51,888.1842,22.52,0.353,29.51,16.27,24.17,23.67,0.931,0.405,336.5,0.931,352.4,67.45,200.6,208.7,0.877,,,,,,,,
2019-06-14 20:40,13.55,888.1842,22.96,0.615,29.11,16.32,28.32,27.5,0.847,0.329,82.8,0.847,333.8,85.8,198.1,206.3,4.945,,,,,,,,
2019-06-14 20:45,13.5,888.1842,24.19,0.157,28.04,16.37,30.03,28.93,1.054,0.182,311.4,1.054,358.3,50.78,196.4,204.9,6.967,,,,,,,,
2019-06-14 20:50,13.53,888.1842,23.08,0.21,31.93,16.42,25.93,25.31,0.935,0.267,164.9,0.935,195.1,73.38,199.7,208,0.81,,,,,,,,
2019-06-14 20:55,13.55,888.1842,22.81,0.095,30.69,16.47,26.55,25.95,0.572,0.228,253.3,0.572,324.5,34.92,198.6,206.8,6.658,,,,,,,,
2019-06-14 21:00,13.55,888.1678,22.45,0.167,33.98,16.52,25.04,24.58,0.885,0.31,298.1,0.885,297.6,42.93,197.3,205.2,6.368,,,,,,,,
2019-06-14 21:05,13.62,888.1022,22.02,0.05,30.11,16.57,23.72,23.47,1.365,0.636,283.6,1.365,309.8,19.92,197.1,204.9,5.943,,,,,,,,
2019-06-14 21:10,13.62,888.1022,22.69,0.441,28.08,16.62,26.65,26.08,0.878,0.205,7.56,0.878,49.83,55.18,200.9,209,3.405,,,,,,,,
2019-06-14 21:15,13.59,888.1022,23.65,0.351,26.16,16.67,29.83,28.8,1.052,0.542,133.7,1.052,68.72,93.9,199.4,207.8,6.673,,,,,,,,
2019-06-14 21:20,13.52,888.1022,24.68,0.118,27.64,16.72,31.94,30.79,0.937,0.432,38.87,0.937,21.4,46.26,159.2,166.2,1.484,,,,,,,,
2019-06-14 21:25,13.49,888.1022,24.75,0.319,24.29,16.76,31.23,30.24,1.317,0.491,297.6,1.317,343.2,76.47,198.4,207.2,4.665,,,,,,,,
2019-06-14 21:30,13.49,888.1022,23.57,0.178,26.58,16.81,27.81,27.18,1.132,0.36,63.81,1.132,337.2,69.28,158.7,165.4,2.205,,,,,,,,
2019-06-14 21:35,13.54,888.1022,23.35,0.222,25.95,16.85,26.74,26.29,1.451,0.471,266.5,1.451,321.2,65.44,202,210.5,-0.924,,,,,,,,
2019-06-14 21:40,13.55,888.1022,24.22,0.342,25.14,16.89,29.24,28.75,1.165,0.334,102.9,1.165,275.6,92.9,159.8,166.8,-1.05,,,,,,,,
2019-06-14 21:45,13.55,888.1022,23.31,0.168,29.56,16.94,26.14,25.78,1.678,0.595,319.2,1.678,308.1,69.21,197.5,205.7,6.954,,,,,,,,
2019-06-14 21:50,13.55,888.1022,23.24,0.208,28.78,16.98,26.12,25.83,1.16,0.531,283,1.16,344.7,48.69,197.8,206,4.383,,,,,,,,
2019-06-14 21:55,13.61,888.1022,22.91,0.068,28.37,17.02,25.52,25.4,0.903,0.235,306,0.903,359.7,61.28,196.8,204.9,6.418,,,,,,,,
2019-06-14 22:00,13.62,888.1364,22.82,0.087,27.84,17.06,24.77,24.81,0.669,0.375,292.3,0.669,313.5,57.92,197,205.1,6.459,,,,,,,,
2019-06-14 22:05,13.63,888.2729,22.36,0.158,28.33,17.09,23.21,23.22,1.6,0.514,223.1,1.6,277.5,60.11,198.1,206.1,6.807,,,,,,,,
2019-06-14 22:10,13.66,888.2729,22.72,0.447,27.42,17.13,25.07,25.42,0.789,0.421,306.8,0.789,304,49.65,197.1,205.2,7.421,,,,,,,,
2019-06-14 22:15,13.62,888.2729,23.87,0.145,27.16,17.17,27.58,28.48,1.295,0.524,38.08,1.295,313.1,49.98,196.9,205.4,6.962,,,,,,,,
2019-06-14 22:20,13.62,888.2729,23.32,0.3,26.59,17.21,25.27,25.6,1.17,0.455,312,1.17,341.1,38.77,198.5,206.8,5.395,,,,,,,,
2019-06-14 22:25,13.62,888.2729,23.21,0.317,26.62,17.25,25.67,26.04,1.172,0.703,302.2,1.172,326.3,20.76,197.2,205.4,7.402,,,,,,,,
2019-06-14 22:30,13.59,888.2729,23.62,0.107,27.59,17.28,27.8,27.81,1.447,0.384,111.9,1.447,294.7,60.87,197.1,205.5,7.611,,,,,,,,
2019-06-14 22:35,13.58,888.2729,23.52,0.312,26.97,17.32,25.98,25.75,0.64,0.418,301.6,0.64,305.7,8.82,196,204.3,7.757,,,,,,,,
2019-06-14 22:40,13.62,888.2729,22.68,0.116,26.55,17.36,23.87,23.82,0.965,0.325,257.1,0.965,281.5,55.33,198.1,206.2,7.635,,,,,,,,
2019-06-14 22:45,13.62,888.2729,23.63,0.293,25.2,17.39,28.19,27.85,1.301,0.627,312.2,1.301,344.8,46.84,195.7,204,7.536,,,,,,,,
2019-06-14 22:50,13.62,888.2729,23.14,0.259,26.49,17.42,26.62,26.07,1.102,0.712,31.19,1.102,262.1,70.54,196.3,204.5,6.8,,,,,,,,
2019-06-14 22:55,13.57,888.2729,23.66,0.293,25.53,17.45,28.8,28,0.934,0.206,244.9,0.934,21.81,91.8,197.9,206.3,7.27,,,,,,,,
2019-06-14 23:00,13.55,888.2892,24.15,0.16,25.21,17.49,29.45,28.68,1.523,0.417,303.8,1.523,292.7,60.71,196.5,205,6.875,,,,,,,,
2019-06-14 23:05,13.55,888.3549,23.97,0.118,27.86,17.52,28.45,27.63,1.618,0.618,77.91,1.618,312,72.05,197.2,205.7,3.006,,,,,,,,
2019-06-14 23:10,13.55,888.3549,23.73,0.404,26.17,17.55,26.16,25.54,1.021,0.371,311.7,1.021,329.9,36.29,161.7,168.6,-0.956,,,,,,,,
2019-06-14 23:15,13.62,888.3549,22.84,0.232,26.18,17.58,24.38,24.16,0.841,0.498,212.5,0.841,274.6,56.35,202.3,210.6,7.469,,,,,,,,
2019-06-14 23:20,13.62,888.3549,23.47,0.097,24.9,17.6,26.98,26.37,1.178,0.612,279.1,1.178,315,54.21,200.4,208.8,-0.323,,,,,,,,
2019-06-14 23:25,13.62,888.3549,23.29,0.049,25.72,17.63,24.79,24.46,0.617,0.362,12.32,0.617,0.943,36.89,202.3,210.7,-0.773,,,,,,,,
2019-06-14 23:30,13.63,888.3549,22.98,0.148,25.12,17.66,24.23,24,0.858,0.257,323.5,0.858,318.9,35.42,201.1,209.3,6.071,,,,,,,,
2019-06-14 23:35,13.67,888.3549,22.46,0.099,25.64,17.69,22.33,22.32,0.494,0.255,19.42,0.494,300.2,64.08,200,208.1,6.739,,,,,,,,
2019-06-14 23:40,13.69,888.3549,22,0.122,30.21,17.72,21.62,21.71,1.156,0.4,107.6,1.156,86.4,91.9,198.4,206.3,7.389,,,,,,,,
2019-06-14 23:45,13.74,888.3549,21.97,0.074,31.41,17.74,22.64,22.56,1.298,0.577,182.5,1.298,273.8,79.66,197.4,205.2,7.732,,,,,,,,
2019-06-14 23:50,13.75,888.3549,21.69,0.107,32.48,17.77,22.37,22.2,1.724,0.385,246.4,1.724,308.8,59.51,199.5,207.2,6.68,,,,,,,,
2019-06-14 23:55,13.77,888.3549,21.01,0.201,36.41,17.8,20.57,20.62,1.185,0.518,106.9,1.185,305.4,63.43,197.8,205.2,7.004,,,,,,,,
2019-06-15 0:00,13.81,888.4056,20.58,0.053,34.71,17.82,19.94,20.07,1.675,0.792,321.9,1.675,299.4,28.96,196.9,204.2,7.686,,,,,,,,
2019-06-15 0:05,13.81,888.609,20.54,0.023,34.6,17.85,20.03,20.17,1.575,0.539,305.2,1.575,303.4,32.23,197.6,204.9,6.655,,,,,,,,
2019-06-15 0:10,13.81,888.609,20.87,0.226,33.62,17.87,21.15,21.19,1.1,0.32,223.1,1.1,281,34.65,197.1,204.5,7.581,,,,,,,,
2019-06-15 0:15,13.81,888.609,21.04,0.134,33.65,17.89,21,21.02,1.112,0.281,277.1,1.112,329.7,69.13,196.5,203.9,7.577,,,,,,,,
2019-06-15 0:20,13.81,888.609,20.69,0.102,33.72,17.91,20.22,20.33,1.229,0.336,220.8,1.229,265.1,24.97,197.2,204.5,5.274,,,,,,,,
2019-06-15 0:25,13.81,888.609,21.32,0.123,35.61,17.93,21.93,21.83,0.813,0.259,323.1,0.813,296.1,57.36,157,163,7.733,,,,,,,,
2019-06-15 0:30,13.81,888.609,21.15,0.075,32.25,17.95,21.04,21.03,0.94,0.458,60.04,0.94,330.5,46.58,196.4,203.9,7.68,,,,,,,,
2019-06-15 0:35,13.81,888.609,21.01,0.143,35.27,17.96,20.26,20.34,0.853,0.358,18.11,0.853,311,61.13,196.8,204.2,7.152,,,,,,,,
2019-06-15 0:40,13.81,888.609,20.66,0.071,33.36,17.97,19.21,19.44,0.788,0.457,223.3,0.788,302,69.26,197.2,204.5,7.427,,,,,,,,
2019-06-15 0:45,13.81,888.609,20.89,0.034,34.22,17.98,19.66,19.85,1.008,0.252,258.2,1.008,291.9,40.14,197.5,204.9,6.458,,,,,,,,
2019-06-15 0:50,13.81,888.609,21.6,0.414,31.51,17.99,22.04,21.91,0.965,0.212,44.56,0.965,332,56.38,196.2,203.8,6.941,,,,,,,,
2019-06-15 0:55,13.8,888.609,22.44,0.115,29.72,18,23.7,23.22,1.066,0.359,319.5,1.066,346.4,35.18,196,203.8,7.98,,,,,,,,
2019-06-15 1:00,13.8,888.6094,22.31,0.07,31.02,18,22.71,22.38,0.804,0.166,344.6,0.804,274.5,43.55,196,203.8,8.02,,,,,,,,
2019-06-15 1:05,13.78,888.6111,22.41,0.079,29.3,18.01,22.95,22.58,0.995,0.451,294.6,0.995,272.1,42.65,196.4,204.3,7.504,,,,,,,,
2019-06-15 1:10,13.78,888.6111,22.35,0.094,28.1,18.01,22.98,22.55,0.971,0.235,230,0.971,314.2,62.87,196.2,204.1,7.78,,,,,,,,
2019-06-15 1:15,13.76,888.6111,22.07,0.331,31.27,18.01,22.11,21.81,1.058,0.333,278.2,1.058,315.6,51.56,196.4,204.2,7.785,,,,,,,,
2019-06-15 1:20,13.8,888.6111,21.61,0.178,29.94,18.01,21.16,21.04,0.848,0.392,268.4,0.848,305.4,54.49,197.7,205.3,6.554,,,,,,,,
2019-06-15 1:25,13.79,888.6111,22.45,0.206,28.83,18.01,23.03,22.45,0.46,0.26,275.9,0.46,346,42.75,197.2,205.1,6.77,,,,,,,,
2019-06-15 1:30,13.78,888.6111,22.61,0.053,29.44,18,22.98,22.4,0.471,0.209,275.3,0.471,301.9,32.75,197,205,6.751,,,,,,,,
2019-06-15 1:35,13.76,888.6111,22.76,0.045,27.6,18,22.99,22.45,0.683,0.329,337.7,0.683,316.1,38.51,197,205,6.178,,,,,,,,
2019-06-15 1:40,13.74,888.6111,22.78,0.041,27.59,18,22.68,22.17,0.798,0.134,256.1,0.798,356.4,49.01,197.4,205.4,6.787,,,,,,,,
2019-06-15 1:45,13.74,888.6111,22.66,0.121,27.3,17.99,22.1,21.69,0.494,0.197,282,0.494,296.5,12.26,197.5,205.5,6.957,,,,,,,,
2019-06-15 1:50,13.75,888.6111,22.4,0.111,30.34,17.98,21.48,21.25,0.469,0.273,328.4,0.469,329.4,74.18,197.8,205.7,5.924,,,,,,,,
2019-06-15 1:55,13.8,888.6111,22.17,0.069,31.04,17.98,20.63,20.5,0.28,0.234,300.1,0.28,310.9,8.23,197.3,205.2,7.455,,,,,,,,
2019-06-15 2:00,13.8,888.652,22.21,0.084,26.48,17.97,21.25,21.13,0.609,0.357,327.8,0.609,321.3,48.81,197,204.9,8.03,,,,,,,,
2019-06-15 2:05,13.8,888.8151,22.47,0.07,26.42,17.97,21.68,21.63,0.68,0.202,328,0.68,305.5,44.46,197,205,7.844,,,,,,,,
